codaz;lat;lon;nord;est;hsize
091BG070/10;45,65754209;9,616784931;5056279;1548055;5
091BG071/2;45,63772987;9,578957153;5054056;1545123;1
092BG001/1;45,87452914;9,689712964;5080352;1553526;14
092BG005/1;45,8750429;9,699963025;5080416;1554321;5
092BG007/1;45,8877716;9,704014961;5081833;1554623;25
092BG013/1;45,86738542;9,690771306;5079559;1553615;1
092BG014/5;45,87764213;9,688411323;5080697;1553422;34
092BG017/3;45,8737703;9,688685679;5080267;1553447;4
092BG021/1;45,87479295;9,684755455;5080378;1553141;20
092BG023/1;45,87267078;9,688929802;5080145;1553467;2
092BG024/1;45,88858566;9,698109173;5082001;1554167;37
092BG026/1;45,88906933;9,718221489;5081987;1555724;3
092BG031/1;45,88037305;9,70987511;5081015;1555085;4
092BG044/3;45,86775612;9,69346854;5079602;1553824;1
092BG054/1;45,88116522;9,689253764;5081089;1553484;1
092BG059/5;45,8806558;9,7019793;5081041;1554472;1
092BG069/1;45,89436401;9,689584406;5082637;1553500;83
092BG072/1;45,87729024;9,688555861;5080740;1553436;5
092BG074/3;45,8674334;9,692210554;5079647;1553729;7
092BG075/2;45,88840255;9,693696017;5081978;1553824;2
092BG077/1;45,88044497;9,712112738;5081106;1555261;4
092BG078/4;45,87755943;9,685128962;5080767;1553170;1
092BG082/2;45,8685744;9,694033754;5079775;1553870;1
093BG003/1;45,79681455;9,996652169;5071969;1577455;6
093BG005/1;45,78020658;9,993770854;5070121;1577254;39
093BG009/3;45,79484456;9,99961501;5071753;1577688;9
093BG011/1;45,78441523;9,99507292;5070672;1577353;93
093BG015/2;45,78561353;9,99714734;5070725;1577509;1
093BG018/1;45,79131804;9,995293391;5071357;1577357;72
093BG023/6;45,79426204;9,965817003;5071656;1575062;40
093BG024/4;45,7987249;10,01176703;5072196;1578627;18
093BG025/3;45,78592405;9,960887436;5070725;1574690;1
093BG043/1;45,77897765;9,97763163;5069969;1576001;1
093BG047/1;45,7859003;9,960501089;5070722;1574660;4
093BG053/1;45,78611001;9,96125084;5070746;1574718;3
093BG061/1;45,79135465;9,986918344;5071353;1576706;0
093BG068/1;45,78628597;9,984989287;5070788;1576563;11
093BG070/1;45,78630213;9,98311132;5070788;1576417;37
093BG076/1;45,79540516;9,965811005;5071783;1575060;1
093BG089/4;45,78385782;9,991005573;5070524;1577034;6
093BG092/1;45,79582056;9,962447044;5071826;1574798;1
093BG094/1;45,79141309;9,987446877;5071360;1576747;0
093BG098/1;45,78674969;9,978153357;5070833;1576031;27
093BG104/1;45,78197459;9,95852988;5070284;1574512;0
093BG114/1;45,78555504;9,99766088;5070719;1577549;0
093BG116/11;45,78568539;9,98261163;5070719;1576379;5
093BG123/7;45,79517001;9,9638126;5071755;1574905;1
093BG133/1;45,7821401;9,98654249;5070411;1576693;0
094BG001/1;45,70050774;9,880452778;5061163;1568542;3
094BG002/1;45,70363047;9,887502695;5061516;1569087;34
094BG002/3;45,70363047;9,887502695;5061516;1569087;1
094BG003/2;45,69499403;9,878799364;5060549;1568420;45
094BG004/1;45,70960167;9,882368359;5062175;1568680;2
094BG007/4;45,70224149;9,87855316;5061354;1568392;2
094BG008/3;45,70050251;9,88462733;5061166;1568867;26
094BG017/1;45,69314448;9,875854975;5060341;1568193;11
094BG022/1;45,69494546;9,878092197;5060543;1568365;7
094BG026/1;45,71334184;9,888709836;5062596;1569169;2
094BG028/1;45,70709165;9,88338231;5061897;1568762;12
094BG030/4;45,70005287;9,883412821;5061115;1568773;1
094BG036/2;45,71309625;9,88903999;5062569;1569195;3
094BG038/1;45,70984241;9,88032944;5062200;1568521;2
094BG047/6;45,70029204;9,88041086;5061139;1568539;2
096BG001/2;45,55037978;9,53874986;5044248;1542052;147
096BG001/10;45,55037978;9,53874986;5044248;1542052;47
096BG002/1;45,55077484;9,55957127;5044303;1543677;195
096BG003/1;45,54453811;9,564876613;5043613;1544096;192
096BG004/1;45,53891843;9,563680473;5042988;1544007;211
096BG006/1;45,55146751;9,557810216;5044379;1543539;111
096BG007/1;45,54256937;9,560719613;5043392;1543773;186
096BG008/1;45,53093467;9,548860692;5042093;1542856;237
096BG009/2;45,53168902;9,547344045;5042176;1542737;146
096BG019/1;45,54858487;9,53185357;5044045;1541515;30
096BG026/1;45,53666233;9,563043188;5042737;1543959;0
096BG027/1;45,55433239;9,532727668;5044684;1541579;8
096BG028/9;45,55697388;9,5433099;5044983;1542403;8
096BG043/1;45,54663494;9,529209169;5043827;1541310;1
096BG045/1;45,54699531;9,529135687;5043867;1541304;0
096BG049/1;45,52969682;9,54230476;5041952;1542345;1
096BG052/2;45,54045653;9,55206284;5043234;1543102;1
097BG004/3;45,49517344;9,746016085;5038244;1558288;109
097BG005/1;45,49482336;9,744488484;5038204;1558169;128
097BG007/1;45,48471573;9,745788578;5037082;1558281;157
097BG014/1;45,49534859;9,749512329;5038266;1558561;3
097BG018/1;45,49397899;9,742839226;5038109;1558041;155
097BG021/1;45,4946771;9,743449909;5038187;1558088;84
097BG024/1;45,49503461;9,745220764;5038228;1558226;0
097BG024/5;45,49503461;9,745220764;5038228;1558226;261
097BG027/1;45,49457486;9,736998316;5038171;1557584;1
098BG002/5;45,64396099;9,563166334;5054658;1543885;6
098BG002/12;45,64396099;9,563166334;5054658;1543885;52
098BG003/1;45,64330586;9,562774819;5054585;1543855;13
098BG006/1;45,63816461;9,557629594;5054011;1543458;1
098BG017/1;45,64583255;9,563287728;5054866;1543893;10
098BG041/4;45,64106277;9,56020986;5054416;1543660;3
099BG001/1;45,89598715;9,99050304;5083064;1576844;57
099BG002/1;45,90220739;10,00108779;5083683;1577653;5
100BG002/1;45,80580076;9,83803194;5072826;1565117;10
100BG005/1;45,80789617;9,834575655;5073056;1564846;50
100BG007/1;45,80371123;9,841899856;5072597;1565420;13
100BG013/1;45,81317039;9,82839912;5073637;1564360;2
101BG001/4;45,43662707;9,790721114;5031773;1561845;35
101BG001/8;45,43662707;9,790721114;5031773;1561845;13
101BG003/1;45,43711547;9,790382732;5031827;1561818;1
101BG003/2;45,43711547;9,790382732;5031827;1561818;144
101BG004/1;45,45757794;9,818102346;5034122;1563963;23
101BG005/5;45,47696015;9,823960811;5036280;1564399;161
101BG006/1;45,46956099;9,798639145;5035438;1562428;0
101BG007/4;45,47142103;9,811867642;5035655;1563460;115
101BG009/1;45,45404691;9,810889516;5033724;1563403;311
101BG010/1;45,45316489;9,810876885;5033626;1563403;80
101BG012/1;45,45482494;9,821681888;5033819;1564246;78
101BG012/3;45,45482494;9,821681888;5033819;1564246;2
101BG013/1;45,4546171;9,819287314;5033794;1564059;2
101BG014/1;45,46577572;9,809560922;5035026;1563286;2
101BG015/1;45,4637633;9,826633896;5034816;1564623;409
101BG016/1;45,4713423;9,793598314;5035632;1562032;576
101BG017/2;45,45322072;9,811887996;5033633;1563482;0
101BG018/1;45,46545072;9,80969698;5034990;1563297;0
101BG019/1;45,47049894;9,82124423;5035560;1564194;267
101BG020/1;45,44610065;9,800430937;5032833;1562594;37
101BG020/10;45,44610065;9,800430937;5032833;1562594;0
101BG021/4;45,43902715;9,784655905;5032035;1561368;145
101BG022/1;45,46105576;9,813842198;5034505;1563626;0
101BG026/1;45,43434995;9,799753543;5031527;1562554;147
101BG027/2;45,46553041;9,784063872;5034979;1561293;0
101BG028/1;45,45847017;9,793686445;5034202;1562053;218
101BG029/1;45,45380693;9,816781758;5033702;1563864;212
101BG033/2;45,45279735;9,81193308;5033586;1563486;25
101BG034/1;45,46438895;9,822255623;5034882;1564280;2
101BG034/2;45,46438895;9,822255623;5034882;1564280;940
101BG035/2;45,46670205;9,812209284;5035131;1563492;72
101BG036/1;45,45160242;9,797554583;5033442;1562363;498
101BG037/1;45,45959082;9,782587474;5034318;1561184;352
101BG040/1;45,45408553;9,800300816;5033720;1562575;485
101BG042/3;45,43784443;9,808420151;5031922;1563228;72
101BG043/1;45,42714204;9,787802108;5030717;1561627;1
101BG044/1;45,47688502;9,816871779;5036266;1563845;493
101BG045/3;45,47738372;9,817621045;5036322;1563903;272
101BG049/2;45,4671577;9,82024914;5035188;1564120;0
101BG051/1;45,43723519;9,791292148;5031841;1561889;7
101BG054/1;45,45589066;9,80164842;5034003;1562682;0
101BG054/2;45,45589066;9,80164842;5034003;1562682;1647
101BG056/1;45,47104334;9,806732315;5035609;1563059;3
101BG057/5;45,46637514;9,82142743;5035102;1564213;2
101BG060/3;45,46944892;9,82400951;5035527;1564415;0
101BG062/1;45,46715381;9,82024089;5035269;1564123;0
101BG065/1;45,45940803;9,79549515;5034389;1562197;2
101BG654/4;45,47039169;9,794390919;5035527;1562095;5
102BG002/1;45,75922096;10,0239374;5067819;1579629;2
102BG006/1;45,76427547;10,02336112;5068380;1579577;2
102BG009/4;45,75888834;10,02790458;5067786;1579938;0
102BG019/3;45,76433041;10,02526535;5068388;1579725;0
102BG024/1;45,76071872;10,01646807;5067978;1579046;3
102BG034/1;45,75669006;10,01909513;5067533;1579256;7
102BG036/1;45,75529234;10,01635674;5067375;1579045;0
102BG039/1;45,75501191;10,01550306;5067343;1578979;0
102BG042/1;45,75695812;10,01018942;5067554;1578563;5
102BG044/1;45,76090019;10,0293817;5068011;1580050;0
102BG049/1;45,7544485;10,01398023;5067361;1578865;1
102BG056/5;45,75770907;10,01977745;5067728;1579311;2
103BG001/2;46,04206864;9,763520928;5099019;1559076;0
103BG002/4;46,04543019;9,750603689;5099383;1558073;2
103BG003/1;46,04562886;9,75050298;5099405;1558065;2
103BG004/4;46,04543681;9,759147032;5099390;1558734;54
103BG006/1;46,04374893;9,746594055;5099275;1557767;2
104BG001/5;45,69168654;9,911522959;5060210;1570972;5
104BG001/1;45,69168654;9,911522959;5060210;1570972;0
104BG002/1;45,69654966;9,915686353;5060754;1571290;21
104BG003/2;45,69677558;9,921174502;5060784;1571717;45
104BG005/1;45,68886353;9,935633624;5059918;1572853;61
104BG007/1;45,69203718;9,930562116;5060266;1572454;3
104BG010/3;45,69832147;9,916974019;5060952;1571388;6
104BG014/2;45,69410606;9,925176422;5060491;1572032;1
104BG015/1;45,69408654;9,924251364;5060488;1571960;0
104BG016/2;45,69313589;9,90355793;5060364;1570350;1
104BG017/1;45,69770715;9,915011637;5060882;1571236;22
104BG021/3;45,69801833;9,915491954;5060917;1571273;13
104BG024/1;45,69868808;9,895709326;5060974;1569732;0
104BG026/1;45,69220811;9,909322408;5060266;1570800;6
104BG029/1;45,69658084;9,90157116;5060745;1570191;0
104BG029/8;45,69658084;9,90157116;5060745;1570191;0
104BG030/1;45,69433149;9,911681495;5060504;1570981;1
104BG035/1;45,69548977;9,918777284;5060639;1571532;2
104BG037/1;45,69758254;9,915960089;5060869;1571310;38
104BG038/1;45,68955938;9,910769246;5059973;1570916;4
104BG043/5;45,69751943;9,919337122;5060865;1571573;4
104BG045/1;45,69832552;9,897180662;5060935;1569847;3
104BG048/1;45,6917955;9,900043054;5060212;1570078;1
104BG050/3;45,6910869;9,93230584;5060162;1572591;20
104BG053/1;45,68916964;9,909979536;5059929;1570855;0
104BG054/4;45,69040252;9,90433588;5060061;1570414;3
104BG056/1;45,69904855;9,90023641;5061018;1570084;0
104BG060/1;45,69559186;9,92620273;5060657;1572110;0
104BG061/1;45,69842037;9,90569812;5060953;1570510;0
104BG062/1;45,69589405;9,92556552;5060690;1572060;1
104BG064/2;45,69410549;9,9296845;5060495;1572383;1
104BG068/1;45,68072814;9,92340759;5059085;1571915;0
104BG068/2;45,68072814;9,92340759;5059085;1571915;0
104BG070/1;45,69642879;9,934008162;5060838;1572720;0
104BG072/1;45,69563363;9,92110985;5060739;1571717;0
104BG073/3;45,69745948;9,91342051;5060935;1571116;1
105BG003/1;45,48553079;9,677007686;5037125;1552905;68
105BG005/1;45,49931393;9,710693767;5038679;1555524;170
105BG006/1;45,49902026;9,710152513;5038646;1555482;23
105BG010/1;45,49460492;9,688877781;5038141;1553824;23
105BG012/1;45,49594577;9,70807895;5038303;1555323;240
105BG014/4;45,49929032;9,689562025;5038662;1553873;113
105BG015/1;45,49609455;9,683635763;5038303;1553413;1
105BG016/1;45,4844185;9,673309182;5036999;1552617;234
105BG018/8;45,49611935;9,709117799;5038323;1555404;217
105BG019/1;45,49599597;9,708693903;5038309;1555371;424
105BG020/1;45,48425552;9,67347359;5036981;1552630;3
106BG001/1;45,8591861;9,518843498;5078547;1540276;7
106BG002/1;45,85003511;9,53202427;5077537;1541306;2
106BG007/3;45,85354723;9,52185768;5078004;1540517;3
106BG008/1;45,85890207;9,519948662;5078516;1540362;119
106BG009/1;45,86137693;9,521981297;5078792;1540518;42
106BG015/2;45,85654853;9,52681803;5078258;1540897;0
106BG018/1;45,85285435;9,527684789;5077848;1540967;2
106BG028/5;45,85153124;9,52576707;5077782;1540822;11
107BG002/1;45,99310983;9,940770102;5093726;1572855;6
107BG005/2;46,00717099;9,946975423;5095294;1573317;4
107BG005/5;46,00717099;9,946975423;5095294;1573317;0
107BG019/8;45,99050899;9,948369948;5093444;1573447;4
107BG021/2;46,01165986;9,950500796;5095796;1573584;2
107BG024/2;46,0113165;9,950662836;5095758;1573597;1
107BG031/6;46,00226003;9,94984915;5094751;1573546;1
107BG032/5;45,98500576;9,94668801;5092831;1573324;7
107BG036/1;46,00004083;9,943948155;5094499;1573092;1
107BG039/1;45,99013783;9,945368056;5093400;1573215;0
107BG046/4;46,0039334;9,94065212;5095011;1572835;2
108BG001/1;45,82023207;9,918431301;5074498;1571346;2
108BG003/1;45,81767564;9,906057969;5074203;1570388;22
108BG006/1;45,81408914;9,904326596;5073803;1570258;27
108BG009/1;45,81642127;9,90760798;5074065;1570510;2
108BG015/1;45,81569718;9,902434755;5073980;1570109;0
108BG017/1;45,81308078;9,894065056;5073682;1569462;6
108BG018/3;45,81415981;9,90449506;5073811;1570271;7
108BG023/1;45,81571899;9,897376608;5073978;1569716;18
108BG024/1;45,81747498;9,899554405;5074175;1569883;27
108BG025/7;45,81736249;9,921589251;5074182;1571595;9
108BG026/1;45,81908774;9,909582117;5074363;1570660;11
108BG030/5;45,81714204;9,907516708;5074145;1570502;54
108BG035/11;45,80677003;9,901119562;5072987;1570018;15
108BG039/1;45,80969541;9,90451293;5073315;1570278;3
108BG041/1;45,80697461;9,893401168;5073003;1569418;7
108BG042/1;45,81377411;9,899765148;5073764;1569904;3
108BG046/1;45,80833979;9,89146677;5073153;1569266;20
108BG058/3;45,82190363;9,91312938;5074679;1570932;1
108BG061/4;45,82309362;9,91626413;5074814;1571174;2
108BG069/1;45,80501509;9,909057216;5072799;1570637;1
108BG070/3;45,82102934;9,903087243;5074573;1570153;0
108BG072/4;45,81151304;9,89886644;5073512;1569837;0
108BG072/5;45,81151304;9,89886644;5073512;1569837;1
108BG078/1;45,81616491;9,930541015;5074057;1572292;2
108BG080/2;45,81757982;9,939124403;5074222;1572957;0
108BG083/1;45,81339385;9,90461138;5073726;1570281;0
108BG086/10;45,81307343;9,924414497;5073708;1571820;94
108BG086/6;45,81307343;9,924414497;5073708;1571820;29
108BG086/1;45,81307343;9,924414497;5073708;1571820;105
108BG087/4;45,82257858;9,913140405;5074754;1570932;0
108BG089/4;45,808993;9,89656081;5073230;1569661;10
108BG094/4;45,8145052;9,923215406;5073866;1571725;1
108BG098/3;45,8232176;9,91088516;5074823;1570756;2
108BG114/3;45,81878285;9,90262616;5074323;1570120;2
108BG119/1;45,81337428;9,92042341;5073820;1571513;20
108BG124/1;45,80362164;9,9098393;5072727;1570703;0
108BG127/3;45,82318857;9,91882153;5074909;1571376;2
108BG131/3;45,82455752;9,955981155;5075094;1574260;5
108BG136/1;45,82042039;9,908066013;5074591;1570543;4
108BG137/1;45,81949059;9,88890218;5074471;1569056;12
108BG138/4;45,81735427;9,91572613;5074258;1571142;0
108BG140/1;45,83656956;9,901002589;5076379;1569975;34
109BG001/4;45,66255341;9,90671167;5056969;1570634;16
109BG002/1;45,66263135;9,907098018;5056978;1570664;37
109BG005/1;45,66397538;9,903320055;5057124;1570368;2
109BG011/1;45,66393958;9,883717895;5057103;1568841;0
109BG013/1;45,66382506;9,888042041;5057094;1569178;3
109BG016/1;45,66106299;9,8855724;5056785;1568989;1
109BG026/3;45,66521629;9,88871153;5057331;1569232;2
109BG031/1;45,66407071;9,900142791;5057213;1570123;1
110BG002/1;45,75982488;9,878915814;5067752;1568350;4
110BG004/3;45,75015731;9,880204078;5066679;1568462;15
110BG005/1;45,76428509;9,90254471;5068268;1570182;2
110BG007/1;45,75689175;9,895019396;5067440;1569606;2
110BG008/1;45,76141482;9,899000806;5067946;1569910;10
110BG009/8;45,75386196;9,874810798;5067086;1568038;61
110BG011/4;45,75966091;9,886165491;5067740;1568914;31
110BG030/6;45,76266957;9,88816771;5068076;1569066;5
110BG045/1;45,7487309;9,88425088;5066606;1568782;1
110BG051/1;45,7634848;9,896874121;5068256;1569745;2
111BG002/1;45,79324324;9,82209082;5071500;1563896;1
111BG002/6;45,79324324;9,82209082;5071500;1563896;1
111BG005/1;45,80437891;9,83666751;5072749;1565016;10
111BG010/1;45,79425695;9,826369185;5071534;1564224;6
111BG014/1;45,80128498;9,822818448;5072312;1563940;0
111BG017/4;45,80712828;9,795839834;5072940;1561837;5
111BG025/1;45,80781575;9,828306924;5073042;1564359;30
111BG027/1;45,80884499;9,826623342;5073155;1564227;6
111BG028/1;45,80355066;9,825657152;5072566;1564158;5
111BG030/1;45,79497925;9,82356204;5071612;1564005;4
111BG031/4;45,7993998;9,825878975;5072105;1564180;43
111BG032/1;45,80395248;9,831067972;5072615;1564578;0
111BG038/3;45,80209944;9,800645387;5072385;1562216;17
111BG046/1;45,80558642;9,825429823;5072792;1564138;21
111BG053/6;45,79133497;9,823431209;5071207;1563999;7
111BG056/1;45,80448225;9,83247855;5072675;1564687;1
111BG065/1;45,79999636;9,826775665;5072172;1564249;64
111BG073/1;45,81663765;9,78472532;5073988;1560963;1
111BG084/1;45,79833274;9,79735757;5072046;1561968;0
112BG001/1;45,84693217;9,57257541;5077214;1544457;10
112BG003/4;45,85081289;9,568661161;5077643;1544150;21
112BG006/2;45,84013404;9,578493601;5076462;1544922;2
112BG007/2;45,84117312;9,565086168;5076570;1543880;19
112BG008/1;45,85161141;9,567355556;5077731;1544048;2
112BG011/6;45,85719436;9,584698627;5078361;1545390;5
112BG015/1;45,85455935;9,571816369;5078061;1544392;6
112BG026/1;45,8492703;9,56936669;5077472;1544206;2
112BG028/1;45,85023782;9,57745196;5077584;1544833;0
112BG031/1;45,85557448;9,581126603;5078179;1545114;2
113BG003/3;45,59980282;9,772736639;5049888;1560264;123
113BG005/3;45,58190785;9,752687571;5047885;1558719;0
113BG006/5;45,59341001;9,781007973;5049184;1560916;210
113BG008/4;45,60020281;9,762766523;5049925;1559486;497
113BG008/5;45,60020281;9,762766523;5049925;1559486;5
113BG009/1;45,58543555;9,774347086;5048293;1560405;0
113BG012/1;45,59931873;9,761715979;5049826;1559405;402
113BG013/1;45,60497273;9,772230519;5050462;1560219;4
113BG014/1;45,59361366;9,75334392;5049186;1558758;0
113BG015/1;45,58183897;9,752212388;5047877;1558682;305
113BG015/6;45,58183897;9,752212388;5047877;1558682;0
113BG022/1;45,59462368;9,757139571;5049301;1559053;1
113BG025/1;45,60603702;9,757100629;5050569;1559038;6
113BG025/4;45,60603702;9,757100629;5050569;1559038;1
114BG005/3;45,65931229;9,816040027;5056533;1563574;333
114BG006/1;45,66205275;9,81796674;5056839;1563721;2
114BG007/1;45,66722324;9,817400118;5057413;1563671;1
114BG010/2;45,68185657;9,837554729;5059055;1565224;0
114BG012/1;45,66095126;9,815922625;5056715;1563563;273
114BG014/4;45,66491129;9,818483302;5057157;1563758;23
114BG017/1;45,67702821;9,845430487;5058525;1565843;1
114BG019/4;45,67906407;9,839092427;5058746;1565347;0
114BG020/1;45,66086598;9,810196551;5056701;1563117;1
114BG024/1;45,65622312;9,815045406;5056189;1563500;17
114BG026/2;45,67593805;9,86720255;5058422;1567540;7
114BG027/1;45,67455812;9,821268673;5058231;1563964;0
114BG027/2;45,67455812;9,821268673;5058231;1563964;0
114BG031/1;45,67715762;9,844970206;5058539;1565807;4
114BG032/2;45,68009353;9,83123667;5058854;1564734;1
114BG033/1;45,66730598;9,81715741;5057422;1563652;11
114BG040/4;45,68237807;9,83146309;5059108;1564749;1
114BG056/1;45,6656869;9,81975946;5057326;1563860;2
114BG065/5;45,6805247;9,82906701;5058982;1564568;1
115BG003/1;45,70049173;9,719363133;5061036;1556001;7
116BG003/4;45,8686795;9,850042832;5079822;1565976;77
116BG007/4;45,86342503;9,833911206;5079225;1564730;9
116BG012/1;45,87263723;9,831635372;5080328;1564545;13
116BG014/1;45,8746364;9,828975764;5080548;1564337;59
116BG014/4;45,8746364;9,828975764;5080548;1564337;8
116BG019/1;45,86007517;9,840289142;5078858;1565229;7
116BG020/1;45,86877553;9,83579488;5079821;1564870;0
116BG026/1;45,86239526;9,835898931;5079194;1564888;1
116BG027/1;45,86728468;9,851219741;5079668;1566069;5
116BG028/1;45,87090178;9,839189513;5080060;1565131;22
116BG031/2;45,87266534;9,844150853;5080260;1565514;1
116BG035/1;45,86557137;9,840706849;5079469;1565255;3
