conf;M1;valutazione;anno;codaz
121.564;0,01;Reg/Neg/n.a.;2.016,00;157BG006
121.566;0,01;Reg/Neg/n.a.;2.016,00;182BG002
121.574;0,01;Reg/Neg/n.a.;2.016,00;093BG070
121.748;0;Reg/Neg/n.a.;2.015,00;142BG022
121.751;0;Reg/Neg/n.a.;2.015,00;219BG075
121.758;0;Reg/Neg/n.a.;2.015,00;029BG006
121.764;0,02;Reg/Neg/n.a.;2.015,00;011BG001
121.768;0;Reg/Neg/n.a.;2.015,00;219BG082
121.773;0,02;Reg/Neg/n.a.;2.015,00;053BG001
122.013;0,02;Reg/Neg/n.a.;2.016,00;053BG046
122.038;0;Reg/Neg/n.a.;2.016,00;004BG110
122.058;0,02;Reg/Neg/n.a.;2.016,00;053BG046
122.588;0;Reg/Neg/n.a.;2.015,00;079BG005
122.598;0,02;Reg/Neg/n.a.;2.015,00;018BG005
122.602;0;Reg/Neg/n.a.;2.015,00;182BG002
122.604;0,01;Reg/Neg/n.a.;2.015,00;093BG070
122.609;0,01;Reg/Neg/n.a.;2.015,00;133BG015
122.612;0;Reg/Neg/n.a.;2.015,00;157BG006
122.614;0;Reg/Neg/n.a.;2.015,00;157BG016
122.620;0;Reg/Neg/n.a.;2.015,00;189BG018
122.643;0;Reg/Neg/n.a.;2.015,00;160BG003
123.275;0;Reg/Neg/n.a.;2.013,00;225BG018
123.281;0,01;Reg/Neg/n.a.;2.013,00;225BG043
123.290;0,01;Reg/Neg/n.a.;2.013,00;044BG012
123.293;0,01;Reg/Neg/n.a.;2.013,00;044BG010
123.300;0;Reg/Neg/n.a.;2.013,00;133BG014
123.556;0,03;Reg/Neg/n.a.;2.014,00;217BG003
125.208;0,01;Reg/Neg/n.a.;2.013,00;134BG010
125.226;0;Reg/Neg/n.a.;2.016,00;169BG041
125.237;0,01;Reg/Neg/n.a.;2.016,00;005BG012
125.788;0,05;Irr/Pos;2.013,00;133BG020
125.940;0;Reg/Neg/n.a.;2.014,00;195BG009
125.957;0;Reg/Neg/n.a.;2.014,00;243BG051
125.963;0,01;Reg/Neg/n.a.;2.014,00;243BG020
125.970;0,02;Reg/Neg/n.a.;2.014,00;243BG095
125.980;0,02;Reg/Neg/n.a.;2.016,00;008BG008
125.995;0,01;Reg/Neg/n.a.;2.014,00;243BG006
126.000;0;Reg/Neg/n.a.;2.014,00;195BG013
126.002;0;Reg/Neg/n.a.;2.014,00;243BG007
126.011;0;Reg/Neg/n.a.;2.014,00;243BG004
128.105;0,03;Reg/Neg/n.a.;2.014,00;133BG034
128.108;0,01;Reg/Neg/n.a.;2.014,00;053BG063
128.109;0,03;Reg/Neg/n.a.;2.014,00;133BG036
129.291;0,08;Irr/Pos;2.013,00;160BG003
129.488;0,02;Reg/Neg/n.a.;2.013,00;182BG002
130.205;0,02;Reg/Neg/n.a.;2.016,00;114MI016
130.361;0;Reg/Neg/n.a.;2.016,00;039MI008
130.376;0,05;Reg/Neg/n.a.;2.016,00;225BG018
130.886;0;Reg/Neg/n.a.;2.014,00;243BG033
131.415;0,01;Reg/Neg/n.a.;2.013,00;108BG086
131.418;0,01;Reg/Neg/n.a.;2.013,00;108BG086
131.420;0,01;Reg/Neg/n.a.;2.013,00;108BG086
133.837;0,01;Reg/Neg/n.a.;2.014,00;220BG001
135.113;0,01;Reg/Neg/n.a.;2.013,00;082BG018
135.153;0,01;Reg/Neg/n.a.;2.013,00;033BG006
135.155;0,02;Reg/Neg/n.a.;2.013,00;033BG021
136.525;0,01;Reg/Neg/n.a.;2.016,00;212BG004
136.781;0,01;Reg/Neg/n.a.;2.016,00;212BG048
137.303;0,01;Reg/Neg/n.a.;2.016,00;154BG001
137.321;0,01;Reg/Neg/n.a.;2.016,00;001BG078
137.348;0,01;Reg/Neg/n.a.;2.013,00;092BG024
137.954;0,01;Reg/Neg/n.a.;2.016,00;005BG002
137.956;0,01;Reg/Neg/n.a.;2.013,00;026BG039
137.957;0,01;Reg/Neg/n.a.;2.013,00;110BG009
137.960;0,03;Reg/Neg/n.a.;2.013,00;026BG026
138.243;0,03;Reg/Neg/n.a.;2.013,00;203BG017
139.433;0;Reg/Neg/n.a.;2.013,00;179BG019
139.441;0,01;Reg/Neg/n.a.;2.013,00;248BG006
139.444;0;Reg/Neg/n.a.;2.013,00;249BG002
139.449;0,01;Reg/Neg/n.a.;2.013,00;048BG019
139.458;0,01;Reg/Neg/n.a.;2.013,00;188BG054
139.462;0,01;Reg/Neg/n.a.;2.013,00;249BG006
140.091;0;Reg/Neg/n.a.;2.013,00;098BG002
140.092;0,03;Reg/Neg/n.a.;2.013,00;034BG001
141.159;0,03;Reg/Neg/n.a.;2.013,00;245BG006
141.162;0,04;Reg/Neg/n.a.;2.013,00;245BG002
141.164;0,02;Reg/Neg/n.a.;2.013,00;245BG003
141.165;0,02;Reg/Neg/n.a.;2.013,00;245BG007
141.166;0,03;Reg/Neg/n.a.;2.013,00;245BG010
141.168;0;Reg/Neg/n.a.;2.013,00;243BG004
141.169;0;Reg/Neg/n.a.;2.013,00;243BG017
141.172;0,02;Reg/Neg/n.a.;2.013,00;243BG020
141.176;0;Reg/Neg/n.a.;2.013,00;243BG010
141.179;0,04;Reg/Neg/n.a.;2.013,00;113BG012
141.183;0,04;Reg/Neg/n.a.;2.013,00;113BG008
141.568;0,01;Reg/Neg/n.a.;2.014,00;157BG006
142.177;0;Reg/Neg/n.a.;2.016,00;183BG061
142.660;0,02;Reg/Neg/n.a.;2.013,00;220BG003
142.662;0,05;Irr/Pos;2.013,00;152BG006
143.276;0,02;Reg/Neg/n.a.;2.016,00;114MI016
143.489;0,02;Reg/Neg/n.a.;2.013,00;243BG006
143.493;0,02;Reg/Neg/n.a.;2.013,00;243BG007
143.498;0,02;Reg/Neg/n.a.;2.013,00;243BG051
144.267;0;Reg/Neg/n.a.;2.013,00;245BG011
144.804;0;Reg/Neg/n.a.;2.014,00;044BG028
145.550;0,03;Reg/Neg/n.a.;2.016,00;053BG046
146.487;0,02;Reg/Neg/n.a.;2.016,00;114MI016
147.075;0,03;Reg/Neg/n.a.;2.016,00;053BG046
147.889;0,01;Reg/Neg/n.a.;2.016,00;012BG048
148.065;0,008;Reg/Neg/n.a.;2.013,00;195BG001
148.068;0,11;Reg/Neg/n.a.;2.013,00;195BG009
148.074;0;Reg/Neg/n.a.;2.013,00;243BG042
148.080;0;Reg/Neg/n.a.;2.013,00;195BG002
148.082;0;Reg/Neg/n.a.;2.013,00;195BG013
148.085;0;Reg/Neg/n.a.;2.013,00;195BG011
148.602;0,01;Reg/Neg/n.a.;2.016,00;059BG020
151.383;0;Reg/Neg/n.a.;2.013,00;152BG035
151.399;0;Reg/Neg/n.a.;2.013,00;133BG003
152.240;0;Reg/Neg/n.a.;2.014,00;230BG014
153.705;0;Reg/Neg/n.a.;2.014,00;191BG016
153.768;0,02;Reg/Neg/n.a.;2.014,00;038BG006
153.783;0,03;Reg/Neg/n.a.;2.014,00;038BG005
154.542;0;Reg/Neg/n.a.;2.013,00;119BG069
155.346;0;Reg/Neg/n.a.;2.014,00;132BG003
156.548;0,02;Reg/Neg/n.a.;2.013,00;038BG006
157.025;0,02;Reg/Neg/n.a.;2.013,00;071BG006
157.030;0,01;Reg/Neg/n.a.;2.013,00;071BG004
157.034;0,01;Reg/Neg/n.a.;2.013,00;071BG047
157.050;0,02;Reg/Neg/n.a.;2.013,00;076BG021
158.528;0,04;Reg/Neg/n.a.;2.013,00;076BG013
160.883;0,02;Reg/Neg/n.a.;2.013,00;025BG012
160.888;0;Reg/Neg/n.a.;2.013,00;128BG016
160.891;0,03;Reg/Neg/n.a.;2.013,00;025BG026
160.894;0;Reg/Neg/n.a.;2.013,00;025BG018
160.895;0,04;Reg/Neg/n.a.;2.013,00;133BG024
160.898;0;Reg/Neg/n.a.;2.013,00;091BG005
160.901;0,01;Reg/Neg/n.a.;2.013,00;091BG011
160.912;0;Reg/Neg/n.a.;2.013,00;243BG074
160.916;0;Reg/Neg/n.a.;2.013,00;243BG001
160.919;0;Reg/Neg/n.a.;2.013,00;243BG016
161.526;0;Reg/Neg/n.a.;2.011,00;219BG071
162.491;0;Reg/Neg/n.a.;2.014,00;220BG003
163.643;0,02;Reg/Neg/n.a.;2.014,00;038BG006
163.967;0;Reg/Neg/n.a.;2.013,00;195BG008
163.970;0,01;Reg/Neg/n.a.;2.013,00;243BG033
163.973;0,02;Reg/Neg/n.a.;2.013,00;133BG034
163.977;0,022;Reg/Neg/n.a.;2.013,00;133BG036
164.178;0,01;Reg/Neg/n.a.;2.013,00;167BG005
167.874;0,01;Reg/Neg/n.a.;2.013,00;008BG006
168.670;0,01;Reg/Neg/n.a.;2.014,00;098BG003
169.076;0;Reg/Neg/n.a.;2.011,00;237BG027
169.442;0,04;Reg/Neg/n.a.;2.013,00;034BG001
171.074;0,1;Irr/Pos;2.013,00;132BG003
172.152;0;Reg/Neg/n.a.;2.011,00;001BG043
172.161;0;Reg/Neg/n.a.;2.011,00;001BG006
173.937;0;Reg/Neg/n.a.;2.013,00;243BG020
174.799;0,01;Reg/Neg/n.a.;2.013,00;219BG082
174.929;0,01;Reg/Neg/n.a.;2.013,00;013BG015
174.937;0,04;Reg/Neg/n.a.;2.013,00;011BG001
174.940;0,02;Reg/Neg/n.a.;2.013,00;219BG075
174.944;0,02;Reg/Neg/n.a.;2.013,00;029BG006
174.947;0,03;Reg/Neg/n.a.;2.013,00;142BG022
174.950;0,04;Reg/Neg/n.a.;2.013,00;053BG001
179.750;0,02;Reg/Neg/n.a.;2.013,00;053BG053
181.295;0;Reg/Neg/n.a.;2.011,00;025BG018
181.301;0;Reg/Neg/n.a.;2.011,00;135BG016
181.312;0;Reg/Neg/n.a.;2.011,00;135BG016
181.315;0;Reg/Neg/n.a.;2.011,00;025BG026
181.321;0;Reg/Neg/n.a.;2.011,00;207BG037
181.327;0;Reg/Neg/n.a.;2.011,00;207BG031
181.335;0;Reg/Neg/n.a.;2.011,00;024BG044
181.340;0;Reg/Neg/n.a.;2.011,00;024BG025
181.346;0,01;Reg/Neg/n.a.;2.011,00;024BG009
181.351;0,02;Reg/Neg/n.a.;2.011,00;207BG002
181.362;0;Reg/Neg/n.a.;2.011,00;207BG011
181.368;0;Reg/Neg/n.a.;2.011,00;207BG020
181.376;0;Reg/Neg/n.a.;2.011,00;207BG008
181.383;0;Reg/Neg/n.a.;2.011,00;024BG023
185.871;0,04;Reg/Neg/n.a.;2.013,00;206BG007
185.903;0;Reg/Neg/n.a.;2.011,00;048BG005
185.908;0;Reg/Neg/n.a.;2.011,00;144BG011
185.911;0,01;Reg/Neg/n.a.;2.011,00;015BG006
185.913;0,03;Reg/Neg/n.a.;2.011,00;015BG007
185.914;0;Reg/Neg/n.a.;2.011,00;015BG009
185.915;0;Reg/Neg/n.a.;2.011,00;015BG011
185.918;0;Reg/Neg/n.a.;2.011,00;111BG031
185.919;0;Reg/Neg/n.a.;2.011,00;111BG025
185.921;0,02;Reg/Neg/n.a.;2.011,00;111BG065
185.923;0;Reg/Neg/n.a.;2.011,00;111BG005
185.927;0;Reg/Neg/n.a.;2.011,00;059BG006
186.257;0,01;Reg/Neg/n.a.;2.013,00;082BG018
186.280;0,07;Irr/Pos;2.013,00;203BG017
186.286;0,04;Reg/Neg/n.a.;2.013,00;156BG012
186.302;0,02;Reg/Neg/n.a.;2.013,00;152BG006
186.308;0,02;Reg/Neg/n.a.;2.013,00;034BG008
186.316;0,01;Reg/Neg/n.a.;2.013,00;111BG065
186.335;0,01;Reg/Neg/n.a.;2.013,00;222BG011
186.341;0;Reg/Neg/n.a.;2.013,00;081BG006
186.352;0;Reg/Neg/n.a.;2.013,00;024BG025
186.356;0;Reg/Neg/n.a.;2.013,00;220BG003
186.955;0,01;Reg/Neg/n.a.;2.011,00;219BG012
187.117;0,03;Reg/Neg/n.a.;2.013,00;160BG003
187.131;0,02;Reg/Neg/n.a.;2.013,00;018BG005
187.139;0,03;Reg/Neg/n.a.;2.013,00;133BG015
187.147;0,02;Reg/Neg/n.a.;2.013,00;189BG018
187.154;0,04;Reg/Neg/n.a.;2.013,00;157BG016
187.158;0,02;Reg/Neg/n.a.;2.013,00;079BG005
187.166;0;Reg/Neg/n.a.;2.013,00;157BG006
187.169;0,03;Reg/Neg/n.a.;2.013,00;093BG070
187.175;0,01;Reg/Neg/n.a.;2.013,00;182BG002
187.682;0,01;Reg/Neg/n.a.;2.013,00;089BG009
187.696;0,05;Irr/Pos;2.013,00;038BG005
187.703;0;Reg/Neg/n.a.;2.013,00;008BG006
187.709;0,02;Reg/Neg/n.a.;2.013,00;220BG001
187.717;0;Reg/Neg/n.a.;2.013,00;004BG110
187.734;0;Reg/Neg/n.a.;2.013,00;146BG070
190.354;0,02;Reg/Neg/n.a.;2.011,00;097BG007
190.356;0;Reg/Neg/n.a.;2.011,00;097BG021
190.362;0,01;Reg/Neg/n.a.;2.011,00;087BG018
190.367;0;Reg/Neg/n.a.;2.011,00;087BG029
190.372;0,01;Reg/Neg/n.a.;2.011,00;097BG018
190.378;0;Reg/Neg/n.a.;2.011,00;097BG005
190.383;0,01;Reg/Neg/n.a.;2.011,00;087BG027
190.387;0;Reg/Neg/n.a.;2.011,00;093BG116
190.390;0;Reg/Neg/n.a.;2.011,00;093BG070
190.490;0,02;Reg/Neg/n.a.;2.011,00;053BG040
190.495;0;Reg/Neg/n.a.;2.011,00;053BG046
190.512;0;Reg/Neg/n.a.;2.011,00;087BG012
190.516;0;Reg/Neg/n.a.;2.011,00;087BG017
190.518;0;Reg/Neg/n.a.;2.011,00;087BG015
190.520;0;Reg/Neg/n.a.;2.011,00;087BG020
190.522;0,01;Reg/Neg/n.a.;2.011,00;020BG007
190.528;0;Reg/Neg/n.a.;2.011,00;020BG003
190.530;0;Reg/Neg/n.a.;2.011,00;087BG013
190.532;0;Reg/Neg/n.a.;2.011,00;087BG027
192.208;0,05;Irr/Pos;2.013,00;038BG005
192.213;0,12;Irr/Pos;2.013,00;203BG017
192.325;0;Reg/Neg/n.a.;2.012,00;246BG034
192.329;0;Reg/Neg/n.a.;2.012,00;246BG040
192.335;0;Reg/Neg/n.a.;2.012,00;146BG024
192.338;0;Reg/Neg/n.a.;2.012,00;188BG029
192.339;0;Reg/Neg/n.a.;2.012,00;225BG001
192.341;0;Reg/Neg/n.a.;2.012,00;195BG008
192.343;0;Reg/Neg/n.a.;2.012,00;072BG011
192.346;0;Reg/Neg/n.a.;2.012,00;207BG011
192.347;0;Reg/Neg/n.a.;2.012,00;024BG025
192.350;0,02;Reg/Neg/n.a.;2.012,00;207BG002
192.351;0;Reg/Neg/n.a.;2.012,00;207BG008
192.354;0,01;Reg/Neg/n.a.;2.012,00;024BG023
192.356;0;Reg/Neg/n.a.;2.012,00;207BG037
192.357;0,01;Reg/Neg/n.a.;2.012,00;207BG020
192.359;0;Reg/Neg/n.a.;2.012,00;245BG024
193.446;0;Reg/Neg/n.a.;2.012,00;207BG031
193.719;0,03;Reg/Neg/n.a.;2.013,00;162BG009
193.721;0;Reg/Neg/n.a.;2.013,00;086BG071
193.723;0,01;Reg/Neg/n.a.;2.013,00;162BG011
194.171;0,01;Reg/Neg/n.a.;2.011,00;070BG022
194.172;0;Reg/Neg/n.a.;2.011,00;124BG002
194.175;0;Reg/Neg/n.a.;2.011,00;124BG039
194.178;0;Reg/Neg/n.a.;2.011,00;124BG004
194.179;0;Reg/Neg/n.a.;2.011,00;124BG004
194.184;0;Reg/Neg/n.a.;2.011,00;124BG019
194.187;0,01;Reg/Neg/n.a.;2.011,00;040BG010
194.189;0;Reg/Neg/n.a.;2.011,00;183BG043
194.191;0,01;Reg/Neg/n.a.;2.011,00;183BG040
194.192;0;Reg/Neg/n.a.;2.011,00;183BG036
194.195;0;Reg/Neg/n.a.;2.011,00;183BG038
194.199;0;Reg/Neg/n.a.;2.011,00;087BG002
194.202;0;Reg/Neg/n.a.;2.011,00;020BG012
194.207;0;Reg/Neg/n.a.;2.011,00;020BG008
194.209;0,02;Reg/Neg/n.a.;2.011,00;183BG031
194.211;0,01;Reg/Neg/n.a.;2.011,00;183BG032
194.212;0;Reg/Neg/n.a.;2.011,00;183BG070
194.213;0,03;Reg/Neg/n.a.;2.011,00;183BG039
194.215;0,01;Reg/Neg/n.a.;2.011,00;183BG060
194.309;0;Reg/Neg/n.a.;2.012,00;247BG007
194.317;0;Reg/Neg/n.a.;2.012,00;082BG027
194.318;0,03;Reg/Neg/n.a.;2.012,00;192BG060
194.319;0;Reg/Neg/n.a.;2.012,00;082BG008
194.321;0;Reg/Neg/n.a.;2.012,00;082BG022
194.324;0;Reg/Neg/n.a.;2.012,00;082BG014
194.326;0;Reg/Neg/n.a.;2.012,00;023BG024
194.424;0;Reg/Neg/n.a.;2.012,00;058BG072
194.554;0,01;Reg/Neg/n.a.;2.013,00;096BG001
194.557;0,05;Irr/Pos;2.013,00;096BG007
194.760;0,01;Reg/Neg/n.a.;2.013,00;178BG011
194.764;0;Reg/Neg/n.a.;2.013,00;178BG013
195.424;0,02;Reg/Neg/n.a.;2.012,00;048BG008
195.429;0;Reg/Neg/n.a.;2.012,00;048BG022
195.433;0;Reg/Neg/n.a.;2.012,00;092BG069
195.437;0,01;Reg/Neg/n.a.;2.012,00;145BG014
195.440;0;Reg/Neg/n.a.;2.012,00;039BG055
195.719;0,022;Reg/Neg/n.a.;2.010,00;097BG007
195.721;0,029;Reg/Neg/n.a.;2.010,00;097BG005
195.724;0,007;Reg/Neg/n.a.;2.010,00;020BG008
195.727;0;Reg/Neg/n.a.;2.010,00;097BG018
195.731;0;Reg/Neg/n.a.;2.010,00;183BG010
195.735;0;Reg/Neg/n.a.;2.010,00;219BG013
195.738;0,023;Reg/Neg/n.a.;2.010,00;219BG102
195.742;0;Reg/Neg/n.a.;2.010,00;219BG061
195.767;0;Reg/Neg/n.a.;2.012,00;188BG052
195.769;0;Reg/Neg/n.a.;2.012,00;190BG027
196.829;0,07;Irr/Pos;2.013,00;018BG001
196.833;0;Reg/Neg/n.a.;2.013,00;018BG011
196.836;0;Reg/Neg/n.a.;2.013,00;157BG018
196.841;0,1;Irr/Pos;2.013,00;157BG016
196.847;0;Reg/Neg/n.a.;2.013,00;141BG013
196.849;0,01;Reg/Neg/n.a.;2.013,00;141BG012
196.854;0;Reg/Neg/n.a.;2.013,00;055BG004
196.985;0;Reg/Neg/n.a.;2.011,00;183BG041
196.990;0,01;Reg/Neg/n.a.;2.011,00;183BG025
196.994;0,01;Reg/Neg/n.a.;2.011,00;183BG017
196.995;0,01;Reg/Neg/n.a.;2.011,00;183BG048
196.998;0,01;Reg/Neg/n.a.;2.011,00;183BG020
196.999;0;Reg/Neg/n.a.;2.011,00;183BG047
197.003;0;Reg/Neg/n.a.;2.011,00;183BG022
197.009;0,01;Reg/Neg/n.a.;2.011,00;183BG131
197.016;0,01;Reg/Neg/n.a.;2.011,00;053BG020
197.017;0,01;Reg/Neg/n.a.;2.011,00;053BG001
197.268;0,01;Reg/Neg/n.a.;2.011,00;183BG034
197.273;0,01;Reg/Neg/n.a.;2.011,00;183BG010
199.301;0;Reg/Neg/n.a.;2.015,00;012BG071
199.386;0;Reg/Neg/n.a.;2.012,00;039BG069
199.832;0;Reg/Neg/n.a.;2.011,00;219BG066
200.080;0,1;Irr/Pos;2.013,00;053BG027
200.085;0,03;Reg/Neg/n.a.;2.013,00;053BG030
200.087;0;Reg/Neg/n.a.;2.013,00;119BG010
200.253;0,005;Reg/Neg/n.a.;2.010,00;160BG007
200.345;0;Reg/Neg/n.a.;2.010,00;087BG017
200.353;0,014;Reg/Neg/n.a.;2.010,00;087BG028
200.357;0,014;Reg/Neg/n.a.;2.010,00;087BG029
200.360;0;Reg/Neg/n.a.;2.010,00;087BG013
200.361;0;Reg/Neg/n.a.;2.010,00;087BG002
200.365;0;Reg/Neg/n.a.;2.010,00;020BG007
200.370;0;Reg/Neg/n.a.;2.010,00;020BG012
200.372;0,007;Reg/Neg/n.a.;2.010,00;020BG003
200.376;0;Reg/Neg/n.a.;2.010,00;097BG021
200.380;0;Reg/Neg/n.a.;2.010,00;087BG015
200.381;0;Reg/Neg/n.a.;2.010,00;087BG020
200.383;0;Reg/Neg/n.a.;2.010,00;087BG018
200.386;0,005;Reg/Neg/n.a.;2.010,00;087BG027
200.388;0,016;Reg/Neg/n.a.;2.010,00;183BG032
200.392;0,007;Reg/Neg/n.a.;2.010,00;013BG034
200.963;0,05;Irr/Pos;2.013,00;157BG016
200.965;0,04;Reg/Neg/n.a.;2.013,00;018BG001
202.661;0,04;Reg/Neg/n.a.;2.013,00;096BG007
202.686;0,08;Irr/Pos;2.013,00;053BG008
205.774;0;Reg/Neg/n.a.;2.011,00;004BG158
206.147;0;Reg/Neg/n.a.;2.012,00;124BG004
206.149;0,01;Reg/Neg/n.a.;2.012,00;070BG024
206.150;0,01;Reg/Neg/n.a.;2.012,00;111BG065
206.154;0,01;Reg/Neg/n.a.;2.012,00;124BG004
206.159;0,03;Reg/Neg/n.a.;2.012,00;015BG007
206.162;0;Reg/Neg/n.a.;2.012,00;070BG022
206.166;0;Reg/Neg/n.a.;2.012,00;124BG002
206.169;0;Reg/Neg/n.a.;2.012,00;004BG030
206.174;0;Reg/Neg/n.a.;2.012,00;124BG039
206.177;0;Reg/Neg/n.a.;2.012,00;015BG011
206.180;0,02;Reg/Neg/n.a.;2.012,00;015BG009
206.183;0,05;Reg/Neg/n.a.;2.012,00;015BG006
206.188;0;Reg/Neg/n.a.;2.012,00;008BG007
206.192;0;Reg/Neg/n.a.;2.012,00;008BG006
206.194;0;Reg/Neg/n.a.;2.012,00;124BG019
206.240;0,02;Reg/Neg/n.a.;2.013,00;029BG002
206.243;0,03;Reg/Neg/n.a.;2.013,00;053BG040
206.600;0,01;Reg/Neg/n.a.;2.013,00;058BG072
206.607;0,01;Reg/Neg/n.a.;2.013,00;110BG011
206.612;0,02;Reg/Neg/n.a.;2.013,00;114BG005
206.617;0,01;Reg/Neg/n.a.;2.013,00;114BG012
206.619;0,01;Reg/Neg/n.a.;2.013,00;189BG018
207.046;0;Reg/Neg/n.a.;2.012,00;111BG031
207.052;0,01;Reg/Neg/n.a.;2.012,00;111BG005
208.168;0,01;Reg/Neg/n.a.;2.014,00;091BG011
208.177;0;Reg/Neg/n.a.;2.014,00;222BG045
208.841;0,01;Reg/Neg/n.a.;2.013,00;034BG008
208.844;0,03;Reg/Neg/n.a.;2.013,00;034BG001
208.852;0,03;Reg/Neg/n.a.;2.013,00;037BG009
208.857;0,05;Irr/Pos;2.013,00;044BG044
208.863;0,02;Reg/Neg/n.a.;2.013,00;177BG009
208.869;0,005;Reg/Neg/n.a.;2.013,00;177BG026
210.436;0;Reg/Neg/n.a.;2.012,00;135BG005
210.452;0;Reg/Neg/n.a.;2.012,00;002BG013
210.602;0,03;Reg/Neg/n.a.;2.013,00;053BG018
210.617;0;Reg/Neg/n.a.;2.014,00;016BG009
210.619;0;Reg/Neg/n.a.;2.014,00;016BG001
210.980;0,023;Reg/Neg/n.a.;2.010,00;183BG039
210.991;0,005;Reg/Neg/n.a.;2.010,00;183BG048
210.996;0,014;Reg/Neg/n.a.;2.010,00;183BG043
210.999;0,007;Reg/Neg/n.a.;2.010,00;183BG036
211.001;0,007;Reg/Neg/n.a.;2.010,00;183BG034
211.005;0,005;Reg/Neg/n.a.;2.010,00;183BG003
211.015;0,012;Reg/Neg/n.a.;2.010,00;183BG040
211.018;0,028;Reg/Neg/n.a.;2.010,00;183BG038
211.022;0,022;Reg/Neg/n.a.;2.010,00;219BG003
211.043;0,007;Reg/Neg/n.a.;2.010,00;219BG056
211.050;0,023;Reg/Neg/n.a.;2.010,00;219BG012
211.054;0,016;Reg/Neg/n.a.;2.010,00;076BG004
211.058;0,008;Reg/Neg/n.a.;2.010,00;053BG028
211.071;0,025;Reg/Neg/n.a.;2.010,00;183BG041
211.072;0,009;Reg/Neg/n.a.;2.010,00;183BG047
211.074;0,015;Reg/Neg/n.a.;2.010,00;013BG008
211.075;0,005;Reg/Neg/n.a.;2.010,00;013BG014
211.079;0,013;Reg/Neg/n.a.;2.010,00;053BG019
211.084;0,029;Reg/Neg/n.a.;2.010,00;053BG008
211.086;0,005;Reg/Neg/n.a.;2.010,00;053BG035
211.094;0,019;Reg/Neg/n.a.;2.010,00;219BG053
211.099;0,009;Reg/Neg/n.a.;2.010,00;076BG003
211.101;0,005;Reg/Neg/n.a.;2.010,00;076BG013
211.105;0,005;Reg/Neg/n.a.;2.010,00;076BG029
211.111;0,021;Reg/Neg/n.a.;2.010,00;053BG009
211.116;0,005;Reg/Neg/n.a.;2.010,00;053BG037
211.119;0,005;Reg/Neg/n.a.;2.010,00;053BG020
211.125;0,007;Reg/Neg/n.a.;2.010,00;183BG031
211.133;0,005;Reg/Neg/n.a.;2.010,00;183BG017
211.136;0,006;Reg/Neg/n.a.;2.010,00;183BG060
211.143;0,005;Reg/Neg/n.a.;2.010,00;183BG070
211.148;0,027;Reg/Neg/n.a.;2.010,00;087BG012
211.150;0,005;Reg/Neg/n.a.;2.010,00;183BG022
211.156;0,007;Reg/Neg/n.a.;2.010,00;183BG020
211.161;0,006;Reg/Neg/n.a.;2.010,00;183BG131
211.163;0,011;Reg/Neg/n.a.;2.010,00;013BG015
211.166;0,022;Reg/Neg/n.a.;2.010,00;142BG015
211.171;0,005;Reg/Neg/n.a.;2.010,00;105BG016
214.113;0,05;Irr/Pos;2.011,00;157BG019
214.122;0;Reg/Neg/n.a.;2.011,00;147BG015
214.128;0;Reg/Neg/n.a.;2.011,00;147BG003
214.133;0,01;Reg/Neg/n.a.;2.011,00;241BG010
214.137;0,01;Reg/Neg/n.a.;2.011,00;241BG004
214.318;0,01;Reg/Neg/n.a.;2.013,00;245BG035
214.325;0,03;Reg/Neg/n.a.;2.013,00;245BG013
214.326;0,01;Reg/Neg/n.a.;2.013,00;245BG023
214.328;0,02;Reg/Neg/n.a.;2.013,00;245BG041
214.332;0,04;Reg/Neg/n.a.;2.013,00;245BG024
215.116;0,02;Reg/Neg/n.a.;2.012,00;004BG020
215.121;0;Reg/Neg/n.a.;2.012,00;144BG011
215.173;0;Reg/Neg/n.a.;2.010,00;219BG011
215.180;0,015;Reg/Neg/n.a.;2.010,00;105BG019
215.183;0,014;Reg/Neg/n.a.;2.010,00;053BG018
215.187;0;Reg/Neg/n.a.;2.010,00;219BG006
215.193;0;Reg/Neg/n.a.;2.010,00;059BG009
215.199;0;Reg/Neg/n.a.;2.010,00;044BG044
215.253;0,005;Reg/Neg/n.a.;2.010,00;053BG029
215.258;0;Reg/Neg/n.a.;2.010,00;105BG012
215.263;0,007;Reg/Neg/n.a.;2.010,00;105BG018
215.268;0,005;Reg/Neg/n.a.;2.010,00;053BG015
215.271;0;Reg/Neg/n.a.;2.010,00;076BG021
215.278;0;Reg/Neg/n.a.;2.010,00;219BG082
215.284;0,006;Reg/Neg/n.a.;2.010,00;059BG007
215.287;0;Reg/Neg/n.a.;2.010,00;083BG006
215.718;0,03;Reg/Neg/n.a.;2.013,00;245BG026
215.722;0,05;Irr/Pos;2.013,00;016BG009
215.724;0,03;Reg/Neg/n.a.;2.013,00;222BG031
216.985;0,007;Reg/Neg/n.a.;2.010,00;044BG018
216.991;0,024;Reg/Neg/n.a.;2.010,00;083BG002
216.993;0;Reg/Neg/n.a.;2.010,00;059BG013
216.997;0;Reg/Neg/n.a.;2.010,00;059BG025
217.185;0,01;Reg/Neg/n.a.;2.013,00;207BG008
217.190;0,01;Reg/Neg/n.a.;2.013,00;152BG003
217.196;0,01;Reg/Neg/n.a.;2.013,00;152BG013
217.199;0,04;Reg/Neg/n.a.;2.013,00;152BG002
217.204;0,01;Reg/Neg/n.a.;2.013,00;207BG020
